,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
489771,2019-08-02 10:43:28,4319584480204988982,"fraud_Schuppe, Nolan and Hoeger",shopping_pos,9.11,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,13e5b91b74682191dea0c7e7e51f909b,1343904208.0,37.289739,-82.224414,0.0
465380,2019-07-24 10:42:20,2475085306462014,fraud_Rutherford-Mertz,grocery_pos,110.33,John,Miller,M,153 Mccullough Springs Apt. 857,Lamberton,MN,56152,44.2378,-95.2739,1507,Land/geomatics surveyor,1993-10-12,ac0a4bd0a5c20cbe696299e8a263b8a6,1343126540.0,44.324923,-96.152951,0.0
268911,2019-05-13 05:01:30,30029052116970,fraud_Rempel PLC,grocery_net,63.55,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,dc0d386589b99bdf8fc4b4fd1f554b36,1336885290.0,42.462537,-79.863003,0.0
90731,2019-02-23 14:16:16,6538441737335434,"fraud_Schroeder, Hauck and Treutel",entertainment,100.09,Gina,Grimes,F,444 Robert Mews,Clarks Mills,PA,16114,41.3851,-80.1752,606,Energy manager,1997-09-22,ea03798c8f6930c7c621d99a4a58068f,1330006576.0,41.651782,-79.933428,0.0
238762,2019-04-29 17:04:58,4689147265057948423,"fraud_Welch, Rath and Koepp",entertainment,49.64,Steven,Brooks,M,2622 Reynolds Isle,Manley,NE,68403,40.9207,-96.168,206,Human resources officer,1967-10-04,b4427dc6cefa5329e87c3a76e96ec614,1335719098.0,41.772443,-95.527507,0.0
45325,2019-01-27 22:40:41,4477156602511939689,fraud_Hudson-Grady,shopping_pos,3.31,Angela,Ross,F,0107 Clements Point,American Fork,UT,84003,40.3928,-111.7941,42384,Futures trader,1992-12-29,4fc538973cb0823db9d6f5617ecc33c5,1327704041.0,40.978214,-112.630512,0.0
127349,2019-03-11 12:58:14,4671727014157745,fraud_Schroeder Group,health_fitness,8.11,Kenneth,Edwards,M,3653 Ryan Crossroad,Andrews,IN,46702,40.8618,-85.6067,2304,Retail banker,1955-07-25,32af5575dccbd2dc7ec7e00ec7509a1f,1331470694.0,40.743351,-84.637064,0.0
365991,2019-06-18 17:49:16,4451952084362894,"fraud_Willms, Kris and Bergnaum",shopping_pos,129.06,Joseph,Davis,M,941 Adam Stravenue,Nazareth,TX,79063,34.5444,-102.1069,686,Petroleum engineer,1980-07-30,76f877be77a76198e09b3efdbe016a83,1340041756.0,34.220928,-101.769962,0.0
251221,2019-05-05 16:17:00,36078114201167,fraud_Ankunding-Carroll,travel,8.88,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,f531c2579b52aa2b2cf1573201ed2c76,1336234620.0,37.424984,-83.318074,0.0
389357,2019-06-27 14:51:21,6011197122270059,fraud_Adams-Barrows,health_fitness,121.73,Vincent,Ward,M,06730 Joshua Isle Suite 555,North Brookfield,MA,1535,42.2665,-72.0821,4680,Field seismologist,1986-04-03,3850ba1bd17aa7c6179eed466384416d,1340808681.0,41.966055,-72.05876500000001,0.0
311674,2019-05-31 00:51:29,4661996144291811856,fraud_Wiza LLC,misc_pos,352.11,Linda,Park,F,24607 Charles Mountains,Fenelton,PA,16034,40.8555,-79.7372,2054,Operations geologist,1963-08-04,6025242fb684a779eec3087420f0d90f,1338425489.0,41.640486,-80.380266,0.0
314996,2019-06-01 10:02:35,676248282243,"fraud_Huel, Hammes and Witting",grocery_pos,62.9,Amanda,Wheeler,F,329 Emily Cape,Cape Coral,FL,33909,26.6939,-81.9452,156391,Higher education careers adviser,1968-02-09,668322003c8cb9a1285b602502ada8f4,1338544955.0,26.544366,-81.738414,0.0
249176,2019-05-04 23:05:57,2266735643685262,"fraud_Larkin, Stracke and Greenfelder",entertainment,1.59,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,1972-07-25,118a4c9b00a9e28a1d1f34c41fc5dd5f,1336172757.0,34.158969,-85.68784000000001,0.0
460243,2019-07-22 09:39:06,676234256292,fraud_Hills-Witting,shopping_net,99.31,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,536ac7b92ffd4aa4d3ed0fbccdd3287d,1342949946.0,33.347896,-114.204227,0.0
133506,2019-03-14 18:53:42,2242542703101233,fraud_Shanahan-Lehner,personal_care,88.1,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,2aeadcea31ea7cd90203c50ebfb80f91,1331751222.0,37.880035,-84.629536,0.0
311935,2019-05-31 03:42:43,38530489946071,"fraud_Olson, Becker and Koch",gas_transport,84.56,Laura,Johns,F,95835 Garcia Rue,Arcadia,SC,29320,34.9572,-81.9916,530,Animal technologist,1989-05-14,12f24b9849ab08abcd804cea0e3ce4d9,1338435763.0,35.158812,-81.07028199999999,0.0
98136,2019-02-26 23:55:10,373905417449658,fraud_Terry-Huel,shopping_net,1.23,Sarah,Bishop,F,554 Mcdonald Valley Apt. 539,Meridian,TX,76665,31.929,-97.6443,2526,Phytotherapist,1970-11-12,204de551c84a66d07032c1f54e465a6f,1330300510.0,31.494673,-97.185577,0.0
243393,2019-05-02 06:09:51,2242542703101233,fraud_Cole PLC,grocery_pos,51.28,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,99b0bff38195c270938672cb39cc6275,1335938991.0,39.164624,-86.171184,0.0
445661,2019-07-17 09:16:09,376445266762684,fraud_Lockman Ltd,grocery_pos,97.76,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,7284ea25723bb7d518f8a03d46dd7540,1342516569.0,41.903078,-102.060704,0.0
391078,2019-06-28 09:35:54,4502539526809429801,fraud_Lockman Ltd,grocery_pos,106.14,Stephanie,Cummings,F,1025 Robin Square,Ash Flat,AR,72513,36.2201,-91.6421,2856,Hydrologist,1926-08-27,836b98d20089adf54cfed6a3bc37d7c1,1340876154.0,35.434684000000004,-92.24815,0.0
337105,2019-06-09 00:48:04,30404291151692,"fraud_Wiza, Schaden and Stark",misc_pos,15.26,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,44d13aa410f71fb74d438739817d18b7,1339202884.0,43.646705,-79.43960600000001,0.0
142627,2019-03-18 09:44:14,5104807169438134,fraud_Koepp-Parker,grocery_pos,210.69,Regina,Johnston,F,641 Steven Mall Apt. 299,Westhampton Beach,NY,11978,40.8295,-72.6473,3255,Financial trader,1978-07-08,47fc63befacdd85e892164d414fff59a,1332063854.0,40.571976,-71.696642,0.0
239679,2019-04-29 22:43:14,571365235126,fraud_Nader-Maggio,personal_care,65.56,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,9adf68d5b4f3e9b4ff79ef8687c8a0c1,1335739394.0,44.278101,-86.438484,0.0
127515,2019-03-11 14:00:11,3518234918950662,"fraud_McDermott, Osinski and Morar",home,88.78,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,c78c7b9edf09c2aaeac988237b2cc003,1331474411.0,34.457968,-97.019015,0.0
480457,2019-07-29 12:57:13,3590736522064285,"fraud_Bernhard, Grant and Langworth",shopping_pos,4.14,Kimberly,Gonzalez,F,72966 Shannon Pass Apt. 391,Bauxite,AR,72011,34.5091,-92.4828,4074,"Scientist, audiological",1975-12-20,982eaf7f8358a371bcb7fee832689c0e,1343566633.0,35.207076,-92.601628,0.0
421001,2019-07-08 09:42:42,2305336922781618,fraud_Harris Inc,gas_transport,49.3,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,a0e6ce373db7799744f8094a8951f0a5,1341740562.0,41.10647,-93.253738,0.0
149430,2019-03-21 20:42:40,30328384440870,fraud_Beier LLC,entertainment,156.07,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,55245d005bae31914808577da405185d,1332362560.0,40.531714,-93.937811,0.0
503340,2019-08-06 12:09:58,342351256941125,fraud_Beier and Sons,home,29.58,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,e4873e916033db29b0683bb8f5ba4c9c,1344254998.0,33.744607,-83.82054699999999,0.0
195908,2019-04-11 06:20:17,4708992452821239,"fraud_Osinski, Ledner and Leuschke",grocery_pos,111.29,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",1938-09-08,28becb7bf11b5d9ebe6ca8ef0f46f253,1334125217.0,35.127263,-90.712273,0.0
444464,2019-07-16 17:56:23,573283817795,fraud_Cartwright PLC,kids_pets,118.15,Amy,Flynn,F,46095 Tara Fords,Jaffrey,NH,3452,42.8178,-72.0275,5457,"Surveyor, hydrographic",1950-04-17,8e53c5f215a0bfde751afe4aea8916aa,1342461383.0,42.921879,-72.95625,0.0
478736,2019-07-28 23:50:13,3558652751678952,"fraud_Mueller, Gerhold and Mueller",health_fitness,168.77,Teresa,Blankenship,F,6638 Lucero Mill Suite 952,Karnack,TX,75661,32.6205,-94.2,2807,Chiropodist,1931-01-26,8992153ec149e9528c7a033542a17e8e,1343519413.0,31.793597,-94.737895,0.0
93787,2019-02-25 03:50:11,4260128500325,fraud_Berge LLC,gas_transport,41.0,Whitney,Gallagher,F,0374 Courtney Islands Apt. 400,Deane,KY,41812,37.2409,-82.7696,230,"Conservation officer, historic buildings",1997-08-04,d17fd78341e665845be30095a09009ef,1330141811.0,37.469034,-82.861646,0.0
56632,2019-02-03 15:27:14,4079773899158,fraud_Beer-Jast,kids_pets,28.04,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,17cf2179b8142586320924559685da15,1328282834.0,44.76166,-117.10898,0.0
441219,2019-07-15 13:44:57,180067151859700,fraud_Schumm PLC,shopping_net,374.43,Karen,Ryan,F,82468 Michelle Village Suite 556,Joliet,IL,60432,41.5378,-88.0572,128354,"Teacher, secondary school",1992-01-20,b0dda50e1938d6663403596d206164b8,1342359897.0,42.376347,-88.393938,0.0
293353,2019-05-24 14:56:14,2576709887791552,"fraud_Dare, Fritsch and Zboncak",health_fitness,107.67,Joseph,Morgan,M,126 Underwood Drive,San Diego,CA,92128,33.0067,-117.069,1241364,Chartered public finance accountant,1959-08-05,9e836f44a5ef151fe68f47ae728114e5,1337871374.0,33.149975,-117.043091,0.0
409848,2019-07-04 22:19:47,3566094707272327,fraud_Champlin and Sons,home,35.61,Kristina,Stewart,F,47029 Jimmy Tunnel Apt. 106,Newhall,CA,91321,34.3795,-118.523,34882,Health physicist,1971-04-25,06c53f290bb0d369ff265eb56efff0b5,1341440387.0,35.348888,-118.665967,0.0
461462,2019-07-22 16:58:54,4239436242473,"fraud_Streich, Rolfson and Wilderman",kids_pets,23.08,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,0f32a263b299ac898d033133ccd91cb2,1342976334.0,39.131806,-76.864724,0.0
142811,2019-03-18 11:37:08,180042946491150,"fraud_Adams, Kovacek and Kuhlman",grocery_net,72.47,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,c14be230f25d4a40b5c794b329648e4f,1332070628.0,27.666489,-83.148205,0.0
18451,2019-01-12 04:21:49,4092452671396169678,fraud_Kuhic LLC,shopping_net,5.35,Jeffrey,Vargas,M,478 Alexandria Mount,Bolton,NC,28423,34.3091,-78.3372,2290,"Engineer, biomedical",1945-12-07,f3bbaab679f1913480a3768c65c1192b,1326342109.0,34.83031,-79.04691,0.0
386036,2019-06-25 23:44:03,376445266762684,fraud_Kihn-Schuster,food_dining,214.06,Rachel,Lowe,F,372 Jeffrey Course,Sutherland,NE,69165,41.1558,-101.136,1789,Insurance broker,1982-02-11,28234619eb1cee9b6a9b485d5d4c882a,1340667843.0,41.027002,-102.058756,0.0
223774,2019-04-22 22:39:42,30404291151692,fraud_Lynch Ltd,shopping_pos,1011.31,Savannah,Lewis,F,537 Walker Freeway,North Tonawanda,NY,14120,43.0498,-78.851,45100,Ambulance person,1993-10-25,883544a6e3932e3af3aec13ca8fd32ac,1335134382.0,43.582089,-79.563749,0.0
295159,2019-05-25 07:26:09,6011948324228984,fraud_Terry-Huel,shopping_net,3.39,Mckenzie,Brooks,F,3872 Matthew Skyway,Paris,MS,38949,34.1992,-89.382,297,"Administrator, local government",1961-12-14,3fb69f959659b3780d954661bf7b6eba,1337930769.0,35.012521,-89.847657,0.0
479505,2019-07-29 05:52:01,4979422371139333,fraud_Kozey-Boehm,shopping_net,5.21,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,725e9d04300552324235db786a93fefa,1343541121.0,42.080131,-99.679702,0.0
195275,2019-04-10 21:17:32,2280870154157385,"fraud_Langosh, Wintheiser and Hyatt",food_dining,18.15,Katherine,Cooper,F,3854 Lauren Springs Suite 648,Oakford,IL,62673,40.0994,-89.9601,530,Transport planner,1967-09-23,9e55406fbcfdaaa8ca0a6e6dcf72ae9a,1334092652.0,40.245626,-89.61565999999999,0.0
60742,2019-02-05 11:11:17,676309913934,fraud_Murray-Smitham,grocery_pos,64.56,Robert,Martinez,M,3683 Parrish Circles,Pueblo,CO,81005,38.2352,-104.66,151815,Further education lecturer,1988-01-04,a0fd5ee54d091fab62906db070342248,1328440277.0,37.618592,-104.764867,0.0
177125,2019-04-02 13:55:24,4562827002127,fraud_Padberg-Sauer,home,11.39,Christopher,Johnson,M,28711 Kristine Junction Suite 309,Greenville,OH,45331,40.0987,-84.6342,22930,Media planner,1971-11-26,baa2772c37717c29e1b339711deda7cd,1333374924.0,40.479303,-84.74210500000001,0.0
413285,2019-07-06 08:39:11,3560318482131952,fraud_Pouros-Haag,shopping_pos,1.84,William,Skinner,M,524 Wu Spurs Suite 894,Mount Hope,AL,35651,34.4793,-87.4769,1312,"Librarian, academic",1955-02-01,45799411dc6f4d20469425d67782e4a9,1341563951.0,35.095581,-87.736453,0.0
440054,2019-07-15 05:07:31,6501313409525696,fraud_Spinka-Welch,grocery_net,68.0,Carrie,Lewis,F,28925 Powell Mountains Apt. 762,Pecos,TX,79772,31.4467,-103.5791,12747,"Merchandiser, retail",1987-05-05,8e02b3125f2045a426c72b43bb0b3677,1342328851.0,30.706957,-102.996552,0.0
349758,2019-06-13 13:14:29,180094419304907,fraud_Beier-Hyatt,shopping_pos,6.94,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,813238b171c831662417eb7d04880bcb,1339593269.0,33.733475,-118.033531,0.0
481548,2019-07-29 18:44:24,4587657402165341815,"fraud_Yost, Schamberger and Windler",kids_pets,152.08,Amber,Lewis,F,6296 John Keys Suite 858,Pembroke Township,IL,60958,41.0646,-87.5917,2135,"Psychotherapist, child",2004-05-08,f833d4da56a342c6a8a59714b7104c25,1343587464.0,41.041999,-87.73167099999999,0.0
173881,2019-04-01 05:14:18,3577596616955856,fraud_Kassulke Inc,entertainment,105.58,David,Rogers,M,265 Mullen Park Apt. 307,Summerfield,NC,27358,36.2245,-79.8901,14075,"Buyer, industrial",1929-04-22,3e01dbd7a89e327a02c1adb13e7175ad,1333257258.0,36.458743,-80.528638,0.0
114819,2019-03-06 02:49:16,3519607465576254,fraud_Williamson LLC,misc_pos,35.09,Audrey,Gonzalez,F,34180 Lopez Plaza,Fields Landing,CA,95537,40.7268,-124.2174,276,"Scientist, audiological",1929-05-06,02776012b6a92a379b531091d393ec7b,1331002156.0,41.103057,-124.722936,0.0
400464,2019-07-01 03:46:33,2383461948823908,"fraud_Tillman, Fritsch and Schmitt",misc_net,129.95,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,1956-03-02,9f21f30521c764f2f88bb5b8edee5efe,1341114393.0,44.192842,-70.556675,0.0
52998,2019-02-01 09:26:38,3543299015720986,fraud_Stiedemann Inc,misc_pos,360.95,Angela,White,F,137 Adam Dale,Lebanon,VA,24266,36.8809,-82.0956,9521,"Teacher, English as a foreign language",1977-10-19,f4b8cd08825ad7f1fe38a604b39a988d,1328088398.0,36.115034,-81.187049,0.0
211271,2019-04-18 00:20:59,3576431665303017,fraud_Gislason Group,misc_pos,97.82,Jessica,Ward,F,72269 Elizabeth Field Apt. 132,Phoenix,AZ,85020,33.5623,-112.0559,1312922,Contractor,1981-10-24,d6d40edc789b324d34ee984ce5efa533,1334708459.0,33.407619,-112.77608,0.0
477161,2019-07-28 16:11:10,4344955088481397,fraud_Medhurst Inc,home,81.6,Christopher,Rodgers,M,30587 Fox Shores Apt. 627,Fenelton,PA,16034,40.8555,-79.7372,2054,Communications engineer,1976-09-29,11157f5bef24aab8ac267a04f9940e74,1343491870.0,40.119071000000005,-79.98744,0.0
503361,2019-08-06 12:25:26,4586810168620942,fraud_Kilback LLC,food_dining,38.55,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,3151dea04dedd99ec9cf6b7dbe4c5bcd,1344255926.0,33.020205,-79.334473,0.0
120737,2019-03-09 08:01:00,213124978348176,fraud_Prohaska-Murray,gas_transport,55.5,Steven,Arnold,M,079 Chelsea Rest,Belfast,NY,14711,42.32,-78.0943,1766,Mechanical engineer,1962-06-04,cd74e2c123127e7d209e9a0209521fdb,1331280060.0,42.737722,-78.977733,0.0
30680,2019-01-19 08:25:09,4225990116481262579,fraud_Metz-Boehm,shopping_pos,7.73,Brian,Simpson,M,2711 Duran Pines,Honokaa,HI,96727,20.0827,-155.488,4878,Physiotherapist,1966-12-03,707bd28e32a9809eeb52ad5dddf07ea3,1326961509.0,20.417444,-155.494826,0.0
201863,2019-04-13 23:30:10,676234256292,"fraud_Lakin, Ferry and Beatty",food_dining,49.13,David,Vasquez,M,06539 Gregory Mountains Suite 029,Parker Dam,CA,92267,34.298,-114.156,126,Marketing executive,1992-10-07,3f1f076ef20a5cfde1f3d8954e57009e,1334359810.0,34.269915999999995,-114.400196,0.0
146360,2019-03-20 02:47:42,4482427013979020,fraud_Kiehn Inc,grocery_pos,122.4,Leslie,Ford,F,4938 Hatfield Course,Henderson,WV,25106,38.8265,-82.1364,642,Building services engineer,1946-08-30,321ab8e116bc727e9b10693579e6c156,1332211662.0,38.699909000000005,-81.759752,0.0
283968,2019-05-20 00:08:09,4171397999167005,fraud_Larson-Moen,entertainment,43.36,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,ba1864fce29cc9c2514ba57701297917,1337472489.0,34.971588,-82.573111,0.0
167395,2019-03-29 23:24:42,6011381817520024,fraud_Effertz LLC,entertainment,9.55,Kristen,Allen,F,8619 Lisa Manors Apt. 871,Lagrange,WY,82221,41.6423,-104.1974,635,Product/process development scientist,1973-07-13,5176dc7373ed54074790e907d72c9648,1333063482.0,41.029635,-104.538472,0.0
372960,2019-06-21 21:56:35,4681699462969,fraud_Stark-Koss,home,18.0,Joseph,Gonzalez,M,319 Wendy Fort Suite 179,Murfreesboro,TN,37132,35.8596,-86.421,158701,"Journalist, newspaper",1978-03-06,ba285a5712a2ea16a95c924104564748,1340315795.0,36.315756,-86.483432,0.0
67531,2019-02-10 00:01:46,376028110684021,fraud_Hickle Group,shopping_pos,136.78,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,1974-12-23,e893e65b08bb104c2bacbc81e83bb576,1328832106.0,40.057514000000005,-92.692662,0.0
75856,2019-02-14 09:21:15,4646845581490336108,fraud_Lockman Ltd,grocery_pos,160.41,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,7989c8a2b6b5be5a2faebd5791b70804,1329211275.0,41.100873,-72.291872,0.0
195442,2019-04-10 23:24:50,36078114201167,"fraud_Witting, Beer and Ernser",home,12.02,Christopher,Horn,M,956 Sanchez Highway,Mallie,KY,41836,37.2692,-82.9161,798,Facilities manager,1926-06-26,e0daa115865218624739fb182ba67172,1334100290.0,37.37942,-82.914741,0.0
329809,2019-06-06 11:18:25,370348764075623,fraud_Maggio-Fahey,misc_pos,44.11,Christopher,Gomez,M,950 Dunn Squares,Tickfaw,LA,70466,30.5668,-90.482,8512,"Accountant, chartered public finance",1951-09-03,fc42c25ba2ce17ea232151dafed2b357,1338981505.0,30.413696,-90.409146,0.0
213784,2019-04-19 12:12:28,370877495212014,fraud_Osinski Inc,personal_care,78.17,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,7b59b72ae9ff8b320c1be8bc47112a2f,1334837548.0,37.076159,-80.264762,0.0
452568,2019-07-20 08:14:38,3506042666828517,fraud_Kerluke Inc,misc_net,132.58,Christine,Burns,F,343 Hannah Parkway,Comfort,WV,25049,38.1372,-81.5962,630,Fine artist,1959-07-30,950ae9675737bbce5b65be021aa18404,1342772078.0,38.498528,-82.417537,0.0
339855,2019-06-09 18:49:29,5388659976630693,fraud_Wilkinson PLC,kids_pets,9.98,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,1962-02-14,ecfe897b9f51b2abecb004b12c8117b2,1339267769.0,42.2375,-91.334869,0.0
433804,2019-07-13 13:22:08,3553629419254918,fraud_Dickinson Ltd,personal_care,75.11,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,25061825e1e77cfd0bd86abecaca4603,1342185728.0,47.466776,-121.379732,0.0
141246,2019-03-17 21:22:40,6011388901471808,fraud_Crooks and Sons,personal_care,68.47,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,479719910823f7e5ba00a692da60030e,1332019360.0,40.661712,-78.871378,0.0
116984,2019-03-07 10:58:49,4646845581490336108,"fraud_Stehr, Jewess and Schimmel",misc_net,1.11,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,26bfb8af7fe4abe41f5c67bd8ad2e6fa,1331117929.0,41.665181,-72.110585,0.0
319179,2019-06-02 13:47:32,4997733566924489,"fraud_Reichert, Shanahan and Hayes",shopping_net,29.68,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,4209e737c56a5fe324f6822ce73bcf48,1338644852.0,44.617189,-92.163825,0.0
284461,2019-05-20 04:40:55,3586008444788268,fraud_Auer-Mosciski,grocery_pos,172.68,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,489c6e46d1bece36a21a878239bb9a7c,1337488855.0,47.909546,-122.91239,0.0
1054,2019-01-01 13:07:25,3520550088202337,fraud_Heathcote LLC,shopping_net,106.7,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,c091df34fe7eddc0b419e6374d8aea66,1325423245.0,48.29344,-89.552853,0.0
232233,2019-04-27 13:55:51,3534718226968689,fraud_Gerlach Inc,shopping_net,8.21,Lisa,Lopez,F,32343 Saunders Course,Dongola,IL,62926,37.3712,-89.1349,2263,Scientific laboratory technician,1984-09-13,de25a0cb84afa372099ca5deea11d94c,1335534951.0,37.647661,-89.693223,0.0
